tract,tract_name,prefix_2,population,median_income,renter_rate
404201,Census Tract 4042.01; Los Angeles County; California,40,3419,62841,0.4974567650050864
404203,Census Tract 4042.03; Los Angeles County; California,40,4309,75333,0.5
404301,Census Tract 4043.01; Los Angeles County; California,40,5920,67716,0.7431803060545575
404302,Census Tract 4043.02; Los Angeles County; California,40,2202,83523,0.3578125
404401,Census Tract 4044.01; Los Angeles County; California,40,3807,92250,0.4003795066413662
404402,Census Tract 4044.02; Los Angeles County; California,40,4623,90400,0.3717948717948718
404501,Census Tract 4045.01; Los Angeles County; California,40,2786,59648,0.4841379310344827
404503,Census Tract 4045.03; Los Angeles County; California,40,2875,86417,0.2798552472858866
404504,Census Tract 4045.04; Los Angeles County; California,40,5291,72000,0.6668984700973575
404600,Census Tract 4046; Los Angeles County; California,40,1343,101181,0.1896162528216704
404701,Census Tract 4047.01; Los Angeles County; California,40,5646,92946,0.3389458272327965
404702,Census Tract 4047.02; Los Angeles County; California,40,4807,69157,0.4525018129079042
404703,Census Tract 4047.03; Los Angeles County; California,40,3189,79875,0.5759668508287292
404804,Census Tract 4048.04; Los Angeles County; California,40,4487,78750,0.488479262672811
404805,Census Tract 4048.05; Los Angeles County; California,40,2972,60868,0.5901201602136181
404806,Census Tract 4048.06; Los Angeles County; California,40,5862,76555,0.4654377880184331
404901,Census Tract 4049.01; Los Angeles County; California,40,5640,91364,0.375
404902,Census Tract 4049.02; Los Angeles County; California,40,3358,78056,0.1839080459770115
404903,Census Tract 4049.03; Los Angeles County; California,40,2520,71023,0.353870458135861
405001,Census Tract 4050.01; Los Angeles County; California,40,5621,77969,0.2070744288872512
405002,Census Tract 4050.02; Los Angeles County; California,40,3346,69609,0.2890094979647218
405101,Census Tract 4051.01; Los Angeles County; California,40,5120,74400,0.3563492063492063
405102,Census Tract 4051.02; Los Angeles County; California,40,4902,65119,0.493801652892562
405201,Census Tract 4052.01; Los Angeles County; California,40,5307,66563,0.4449064449064449
405202,Census Tract 4052.02; Los Angeles County; California,40,4631,71835,0.4436557231588287
405203,Census Tract 4052.03; Los Angeles County; California,40,3086,89464,0.2869440459110473
405301,Census Tract 4053.01; Los Angeles County; California,40,3108,76250,0.5103092783505154
405302,Census Tract 4053.02; Los Angeles County; California,40,5650,92706,0.4546583850931677
405400,Census Tract 4054; Los Angeles County; California,40,4807,107411,0.1910931174089069
405500,Census Tract 4055; Los Angeles County; California,40,6333,88472,0.2900763358778626
405600,Census Tract 4056; Los Angeles County; California,40,5613,105750,0.2766705744431418
405701,Census Tract 4057.01; Los Angeles County; California,40,3839,99101,0.3617619493908153
405702,Census Tract 4057.02; Los Angeles County; California,40,5319,92663,0.3333333333333333
405800,Census Tract 4058; Los Angeles County; California,40,5590,92217,0.3220536756126021
405900,Census Tract 4059; Los Angeles County; California,40,4212,75951,0.2996108949416342
406000,Census Tract 4060; Los Angeles County; California,40,5345,92577,0.273972602739726
406101,Census Tract 4061.01; Los Angeles County; California,40,3125,78625,0.6072013093289689
406103,Census Tract 4061.03; Los Angeles County; California,40,8173,80590,0.6841911764705882
406201,Census Tract 4062.01; Los Angeles County; California,40,3505,47390,0.7320158102766798
406300,Census Tract 4063; Los Angeles County; California,40,6131,97324,0.3276505061267981
406413,Census Tract 4064.13; Los Angeles County; California,40,6473,97773,0.1829501915708812
406500,Census Tract 4065; Los Angeles County; California,40,7682,95840,0.3407370015143867
406601,Census Tract 4066.01; Los Angeles County; California,40,4923,104360,0.2176870748299319
406602,Census Tract 4066.02; Los Angeles County; California,40,4846,101351,0.2551669316375198
406701,Census Tract 4067.01; Los Angeles County; California,40,3357,93980,0.3959445037353255
406702,Census Tract 4067.02; Los Angeles County; California,40,6512,97688,0.5454545454545454
406801,Census Tract 4068.01; Los Angeles County; California,40,4932,107396,0.2429764616552771
406903,Census Tract 4069.03; Los Angeles County; California,40,7708,80872,0.3880037488284911
407001,Census Tract 4070.01; Los Angeles County; California,40,5971,83941,0.1651893634165995
407002,Census Tract 4070.02; Los Angeles County; California,40,3490,82115,0.1406685236768802
407101,Census Tract 4071.01; Los Angeles County; California,40,4633,73438,0.4334532374100719
407102,Census Tract 4071.02; Los Angeles County; California,40,5332,87738,0.2113323124042879
407201,Census Tract 4072.01; Los Angeles County; California,40,3571,89583,0.3544152744630071
407202,Census Tract 4072.02; Los Angeles County; California,40,3035,73529,0.1514360313315927
407301,Census Tract 4073.01; Los Angeles County; California,40,3889,79583,0.2405609492988134
407302,Census Tract 4073.02; Los Angeles County; California,40,3421,88477,0.2295081967213114
407400,Census Tract 4074; Los Angeles County; California,40,1989,121023,0.1865671641791045
407501,Census Tract 4075.01; Los Angeles County; California,40,3919,75000,0.4514462809917355
407502,Census Tract 4075.02; Los Angeles County; California,40,4007,102868,0.3673469387755102
407601,Census Tract 4076.01; Los Angeles County; California,40,3922,68796,0.660952380952381
407602,Census Tract 4076.02; Los Angeles County; California,40,4126,95875,0.2755980861244019
407701,Census Tract 4077.01; Los Angeles County; California,40,4355,65733,0.6067827681026581
407702,Census Tract 4077.02; Los Angeles County; California,40,6635,86182,0.2237801458216489
407801,Census Tract 4078.01; Los Angeles County; California,40,5157,95670,0.2559288537549407
407802,Census Tract 4078.02; Los Angeles County; California,40,3386,115745,0.2064935064935065
407901,Census Tract 4079.01; Los Angeles County; California,40,4374,102390,0.124860646599777
407902,Census Tract 4079.02; Los Angeles County; California,40,1542,82404,0.2130177514792899
408003,Census Tract 4080.03; Los Angeles County; California,40,4790,105446,0.2037953795379538
408004,Census Tract 4080.04; Los Angeles County; California,40,2497,88125,0.4677033492822967
408005,Census Tract 4080.05; Los Angeles County; California,40,5271,126597,0.229585798816568
408006,Census Tract 4080.06; Los Angeles County; California,40,3717,94693,0.5990243902439024
408133,Census Tract 4081.33; Los Angeles County; California,40,6227,99500,0.5368608799048752
408134,Census Tract 4081.34; Los Angeles County; California,40,2823,123542,0.169047619047619
408135,Census Tract 4081.35; Los Angeles County; California,40,4249,83330,0.4579925650557621
408136,Census Tract 4081.36; Los Angeles County; California,40,3716,121076,0.1832139201637666
408137,Census Tract 4081.37; Los Angeles County; California,40,4202,82571,0.5881118881118881
408138,Census Tract 4081.38; Los Angeles County; California,40,5035,78696,0.254885993485342
408139,Census Tract 4081.39; Los Angeles County; California,40,4581,89423,0.214123006833713
408140,Census Tract 4081.40; Los Angeles County; California,40,3639,73432,0.3052503052503053
408141,Census Tract 4081.41; Los Angeles County; California,40,4692,92459,0.1923847695390781
408212,Census Tract 4082.12; Los Angeles County; California,40,4641,69645,0.2487272727272727
408213,Census Tract 4082.13; Los Angeles County; California,40,5847,74519,0.4524886877828054
408301,Census Tract 4083.01; Los Angeles County; California,40,6016,80221,0.2837924407431134
408302,Census Tract 4083.02; Los Angeles County; California,40,3589,100850,0.2765113974231912
408303,Census Tract 4083.03; Los Angeles County; California,40,4502,108621,0.1528662420382165
408401,Census Tract 4084.01; Los Angeles County; California,40,4467,87850,0.3511146496815286
408402,Census Tract 4084.02; Los Angeles County; California,40,6606,114583,0.1216147164026571
408503,Census Tract 4085.03; Los Angeles County; California,40,7037,135179,0.1130258489609731
408504,Census Tract 4085.04; Los Angeles County; California,40,5262,97448,0.4208683473389356
408505,Census Tract 4085.05; Los Angeles County; California,40,2546,105167,0.2664835164835165
408623,Census Tract 4086.23; Los Angeles County; California,40,3232,93036,0.3430583501006036
408624,Census Tract 4086.24; Los Angeles County; California,40,3027,111141,0.1223671013039117
408625,Census Tract 4086.25; Los Angeles County; California,40,3807,129643,0.1845794392523364
408626,Census Tract 4086.26; Los Angeles County; California,40,3717,98274,0.3202372127501853
408627,Census Tract 4086.27; Los Angeles County; California,40,2861,115563,0.1347270615563298
408628,Census Tract 4086.28; Los Angeles County; California,40,5358,76587,0.3463203463203463
408629,Census Tract 4086.29; Los Angeles County; California,40,3053,119231,0.1405579399141631
408631,Census Tract 4086.31; Los Angeles County; California,40,5195,90263,0.2555710306406685
408703,Census Tract 4087.03; Los Angeles County; California,40,5743,152143,0.0710259301014656
408705,Census Tract 4087.05; Los Angeles County; California,40,5580,79798,0.2336398053001622
408707,Census Tract 4087.07; Los Angeles County; California,40,6618,126069,0.0973327094057089
408722,Census Tract 4087.22; Los Angeles County; California,40,4210,109567,0.1738095238095238
408724,Census Tract 4087.24; Los Angeles County; California,40,5362,59059,0.9745657568238212
408725,Census Tract 4087.25; Los Angeles County; California,40,6075,80469,0.4440928270042194
408800,Census Tract 4088; Los Angeles County; California,40,4645,51472,0.8700280112044818
408900,Census Tract 4089; Los Angeles County; California,40,5826,76908,0.3549190535491905
409000,Census Tract 4090; Los Angeles County; California,40,7673,71411,0.5262915129151291
409100,Census Tract 4091; Los Angeles County; California,40,5470,86950,0.3205776173285198
430003,Census Tract 4300.03; Los Angeles County; California,43,4855,140588,0.0922029702970297
430004,Census Tract 4300.04; Los Angeles County; California,43,3129,90124,0.3636363636363636
430005,Census Tract 4300.05; Los Angeles County; California,43,3849,118569,0.3050583657587549
430101,Census Tract 4301.01; Los Angeles County; California,43,4841,58017,0.580168776371308
430102,Census Tract 4301.02; Los Angeles County; California,43,5012,91552,0.4245283018867924
430200,Census Tract 4302; Los Angeles County; California,43,1037,121875,0.4113785557986871
430301,Census Tract 4303.01; Los Angeles County; California,43,4548,144970,0.2154595252586731
430302,Census Tract 4303.02; Los Angeles County; California,43,5054,106138,0.333968556455455
430400,Census Tract 4304; Los Angeles County; California,43,4358,181250,0.1616932685634975
430501,Census Tract 4305.01; Los Angeles County; California,43,4609,175444,0.2532051282051282
430502,Census Tract 4305.02; Los Angeles County; California,43,6542,94151,0.547361729179911
430600,Census Tract 4306; Los Angeles County; California,43,4567,182682,0.0900837988826815
430701,Census Tract 4307.01; Los Angeles County; California,43,5224,103906,0.4411764705882353
430721,Census Tract 4307.21; Los Angeles County; California,43,3403,76300,0.4799072642967542
430723,Census Tract 4307.23; Los Angeles County; California,43,4967,73550,0.6345744680851064
430724,Census Tract 4307.24; Los Angeles County; California,43,5190,100392,0.7869022869022869
430801,Census Tract 4308.01; Los Angeles County; California,43,6867,109861,0.5060838215412348
430802,Census Tract 4308.02; Los Angeles County; California,43,4199,134073,0.1866064710308502
430803,Census Tract 4308.03; Los Angeles County; California,43,5012,107269,0.3116531165311653
430901,Census Tract 4309.01; Los Angeles County; California,43,4389,81496,0.717948717948718
430902,Census Tract 4309.02; Los Angeles County; California,43,5304,97500,0.6922669491525424
431002,Census Tract 4310.02; Los Angeles County; California,43,2907,65781,0.3922697368421052
431003,Census Tract 4310.03; Los Angeles County; California,43,4705,83438,0.6979166666666666
431004,Census Tract 4310.04; Los Angeles County; California,43,3462,87556,0.6663879598662207
431100,Census Tract 4311; Los Angeles County; California,43,7062,107070,0.5556503198294243
431200,Census Tract 4312; Los Angeles County; California,43,6276,100417,0.3562621674237508
431300,Census Tract 4313; Los Angeles County; California,43,2543,109250,0.3278106508875739
431400,Census Tract 4314; Los Angeles County; California,43,3738,79000,0.2889561270801815
431501,Census Tract 4315.01; Los Angeles County; California,43,4068,59858,0.4588996763754045
431502,Census Tract 4315.02; Los Angeles County; California,43,4430,99219,0.3516949152542373
431600,Census Tract 4316; Los Angeles County; California,43,3810,103295,0.2479087452471483
431701,Census Tract 4317.01; Los Angeles County; California,43,6343,111624,0.3411148165793234
431800,Census Tract 4318; Los Angeles County; California,43,5040,72750,0.5016538037486218
431900,Census Tract 4319; Los Angeles County; California,43,3615,83897,0.5796038151137197
432001,Census Tract 4320.01; Los Angeles County; California,43,2231,92500,0.2899022801302932
432002,Census Tract 4320.02; Los Angeles County; California,43,5354,74000,0.4500531349628055
432101,Census Tract 4321.01; Los Angeles County; California,43,4813,115944,0.2370266479663394
432102,Census Tract 4321.02; Los Angeles County; California,43,5736,106915,0.1711351968054763
432201,Census Tract 4322.01; Los Angeles County; California,43,4500,98607,0.421209858103062
432202,Census Tract 4322.02; Los Angeles County; California,43,3922,81875,0.4061674008810573
432300,Census Tract 4323; Los Angeles County; California,43,3922,73250,0.4907488986784141
432401,Census Tract 4324.01; Los Angeles County; California,43,3951,75000,0.5317307692307692
432402,Census Tract 4324.02; Los Angeles County; California,43,5480,56732,0.6670784434836319
432501,Census Tract 4325.01; Los Angeles County; California,43,4450,70114,0.4496593489780469
432502,Census Tract 4325.02; Los Angeles County; California,43,4024,108587,0.2442588726513569
432601,Census Tract 4326.01; Los Angeles County; California,43,6489,69214,0.5898692810457516
432602,Census Tract 4326.02; Los Angeles County; California,43,4478,62361,0.4033245844269466
432700,Census Tract 4327; Los Angeles County; California,43,4808,65747,0.623032904148784
432801,Census Tract 4328.01; Los Angeles County; California,43,2401,31442,0.7259786476868327
432802,Census Tract 4328.02; Los Angeles County; California,43,5523,54507,0.8776737967914439
432901,Census Tract 4329.01; Los Angeles County; California,43,4034,70240,0.5433829973707275
432902,Census Tract 4329.02; Los Angeles County; California,43,3026,81111,0.2851758793969849
433103,Census Tract 4331.03; Los Angeles County; California,43,7149,62235,0.5276617954070981
433200,Census Tract 4332; Los Angeles County; California,43,5981,68778,0.4976047904191616
433302,Census Tract 4333.02; Los Angeles County; California,43,1867,57542,0.7757575757575758
433304,Census Tract 4333.04; Los Angeles County; California,43,4320,41875,0.7782426778242678
433305,Census Tract 4333.05; Los Angeles County; California,43,4614,41770,0.906885758998435
433306,Census Tract 4333.06; Los Angeles County; California,43,3137,55543,0.5196078431372549
433307,Census Tract 4333.07; Los Angeles County; California,43,2798,71354,0.5393939393939394
433402,Census Tract 4334.02; Los Angeles County; California,43,4627,62064,0.6921783010933558
433403,Census Tract 4334.03; Los Angeles County; California,43,5141,55576,0.7398568019093079
433505,Census Tract 4335.05; Los Angeles County; California,43,4390,58301,0.6486972147349506
433506,Census Tract 4335.06; Los Angeles County; California,43,3838,45212,0.7904583723105706
433601,Census Tract 4336.01; Los Angeles County; California,43,5121,74783,0.5702290076335877
433602,Census Tract 4336.02; Los Angeles County; California,43,2757,59297,0.4694132334581772
433803,Census Tract 4338.03; Los Angeles County; California,43,3181,83561,0.2319347319347319
433804,Census Tract 4338.04; Los Angeles County; California,43,4660,55909,0.665406427221172
433901,Census Tract 4339.01; Los Angeles County; California,43,5556,67632,0.7242380261248186
433903,Census Tract 4339.03; Los Angeles County; California,43,5146,57936,0.5770559778852798
434001,Census Tract 4340.01; Los Angeles County; California,43,4381,65694,0.3333333333333333
434003,Census Tract 4340.03; Los Angeles County; California,43,3886,70313,0.5840336134453782
434004,Census Tract 4340.04; Los Angeles County; California,43,3109,104688,0.3845070422535211
434100,Census Tract 4341; Los Angeles County; California,43,6102,71205,0.4303717706364209
460001,Census Tract 4600.01; Los Angeles County; California,46,1918,227083,0.0568356374807987
460002,Census Tract 4600.02; Los Angeles County; California,46,2782,186369,0.1148459383753501
460101,Census Tract 4601.01; Los Angeles County; California,46,5817,175099,0.0925205361003026
460200,Census Tract 4602; Los Angeles County; California,46,5785,138804,0.1639433551198257
460301,Census Tract 4603.01; Los Angeles County; California,46,4797,174306,0.1905751905751905
460302,Census Tract 4603.02; Los Angeles County; California,46,4257,68750,0.2468982630272952
460401,Census Tract 4604.01; Los Angeles County; California,46,1000,116000,0.4301675977653631
460501,Census Tract 4605.01; Los Angeles County; California,46,5306,204125,0.0892343120322395
460502,Census Tract 4605.02; Los Angeles County; California,46,4771,250001,0.0831629175187457
460601,Census Tract 4606.01; Los Angeles County; California,46,5199,191319,0.1971913399648917
460700,Census Tract 4607; Los Angeles County; California,46,5102,212667,0.0637191157347204
460800,Census Tract 4608; Los Angeles County; California,46,2860,250001,0.0459965928449744
460900,Census Tract 4609; Los Angeles County; California,46,6720,89511,0.3695103483089348
461000,Census Tract 4610; Los Angeles County; California,46,5788,120519,0.2430510665804783
461100,Census Tract 4611; Los Angeles County; California,46,5055,124605,0.3458942632170979
461200,Census Tract 4612; Los Angeles County; California,46,4217,167500,0.1347342398022249
461300,Census Tract 4613; Los Angeles County; California,46,6572,93849,0.4368143031288094
461400,Census Tract 4614; Los Angeles County; California,46,2736,78594,0.5664095972579263
461501,Census Tract 4615.01; Los Angeles County; California,46,3615,92750,0.4286803966437834
461502,Census Tract 4615.02; Los Angeles County; California,46,6245,70905,0.5364612775579424
461600,Census Tract 4616; Los Angeles County; California,46,5495,69205,0.7037874505370265
461700,Census Tract 4617; Los Angeles County; California,46,1386,142708,0.1196172248803827
461901,Census Tract 4619.01; Los Angeles County; California,46,4796,53563,0.8464264619019493
461902,Census Tract 4619.02; Los Angeles County; California,46,2000,39643,0.920583468395462
462001,Census Tract 4620.01; Los Angeles County; California,46,4280,84408,0.7340339531123686
462002,Census Tract 4620.02; Los Angeles County; California,46,3893,39132,0.8271827182718272
462100,Census Tract 4621; Los Angeles County; California,46,4808,87731,0.6258700696055685
462201,Census Tract 4622.01; Los Angeles County; California,46,3957,44327,0.9514963880288958
462202,Census Tract 4622.02; Los Angeles County; California,46,2951,98294,0.8069852941176471
462301,Census Tract 4623.01; Los Angeles County; California,46,4504,81985,0.8252643294379521
462302,Census Tract 4623.02; Los Angeles County; California,46,3338,69408,0.8201393286890437
462400,Census Tract 4624; Los Angeles County; California,46,3874,132957,0.3964912280701754
462500,Census Tract 4625; Los Angeles County; California,46,6454,118409,0.2854901960784313
462600,Census Tract 4626; Los Angeles County; California,46,2349,163750,0.2691029900332226
462700,Census Tract 4627; Los Angeles County; California,46,5539,73333,0.6551433389544689
462800,Census Tract 4628; Los Angeles County; California,46,2875,102614,0.6504504504504505
462900,Census Tract 4629; Los Angeles County; California,46,3828,120444,0.2114325068870523
463000,Census Tract 4630; Los Angeles County; California,46,2748,123750,0.4805194805194805
463103,Census Tract 4631.03; Los Angeles County; California,46,5474,100985,0.2914521112255406
463200,Census Tract 4632; Los Angeles County; California,46,3428,94083,0.3860845839017735
463300,Census Tract 4633; Los Angeles County; California,46,1934,132500,0.3988505747126437
463400,Census Tract 4634; Los Angeles County; California,46,5547,116161,0.5646010530579182
463500,Census Tract 4635; Los Angeles County; California,46,6063,104338,0.7395790342550557
463601,Census Tract 4636.01; Los Angeles County; California,46,5924,85827,0.8327809581199156
463602,Census Tract 4636.02; Los Angeles County; California,46,5682,107888,0.8067877344447753
463700,Census Tract 4637; Los Angeles County; California,46,3473,174943,0.6279342723004695
463800,Census Tract 4638; Los Angeles County; California,46,4001,212250,0.0936675461741424
463900,Census Tract 4639; Los Angeles County; California,46,3185,126847,0.4772891131939437
464000,Census Tract 4640; Los Angeles County; California,46,5387,134205,0.3516393442622951
464101,Census Tract 4641.01; Los Angeles County; California,46,2014,170217,0.0297927461139896
464102,Census Tract 4641.02; Los Angeles County; California,46,4618,231339,0.2688796680497925
464200,Census Tract 4642; Los Angeles County; California,46,5810,160969,0.1619391438886023
480002,Census Tract 4800.02; Los Angeles County; California,48,3936,138372,0.1473765432098765
480011,Census Tract 4800.11; Los Angeles County; California,48,5154,91563,0.5906499429874572
480012,Census Tract 4800.12; Los Angeles County; California,48,4908,104360,0.4567535545023696
480101,Census Tract 4801.01; Los Angeles County; California,48,4218,94798,0.4091249065071055
480102,Census Tract 4801.02; Los Angeles County; California,48,4059,105677,0.3221629855293221
480201,Census Tract 4802.01; Los Angeles County; California,48,3644,135114,0.1028192371475953
480202,Census Tract 4802.02; Los Angeles County; California,48,2756,109659,0.2607003891050584
480302,Census Tract 4803.02; Los Angeles County; California,48,4384,102693,0.5986198964922369
480303,Census Tract 4803.03; Los Angeles County; California,48,4387,89340,0.8039087947882736
480304,Census Tract 4803.04; Los Angeles County; California,48,4426,68867,0.7736694677871149
480400,Census Tract 4804; Los Angeles County; California,48,5517,86319,0.5403368794326241
480500,Census Tract 4805; Los Angeles County; California,48,5417,136359,0.3610208816705336
480601,Census Tract 4806.01; Los Angeles County; California,48,4188,103679,0.7998790810157195
480602,Census Tract 4806.02; Los Angeles County; California,48,4149,143686,0.6391382405745063
480702,Census Tract 4807.02; Los Angeles County; California,48,4564,175588,0.2692786069651741
480703,Census Tract 4807.03; Los Angeles County; California,48,4156,170507,0.4122871946706143
480704,Census Tract 4807.04; Los Angeles County; California,48,4109,110167,0.7237057220708447
480802,Census Tract 4808.02; Los Angeles County; California,48,3238,112904,0.2430988423864648
480803,Census Tract 4808.03; Los Angeles County; California,48,3145,110362,0.3713798977853492
480804,Census Tract 4808.04; Los Angeles County; California,48,4695,83452,0.7263626251390434
480901,Census Tract 4809.01; Los Angeles County; California,48,4207,75170,0.7975
480902,Census Tract 4809.02; Los Angeles County; California,48,4318,59219,0.7772096420745069
480903,Census Tract 4809.03; Los Angeles County; California,48,3116,81375,0.633147113594041
481001,Census Tract 4810.01; Los Angeles County; California,48,4679,68340,0.6837944664031621
481002,Census Tract 4810.02; Los Angeles County; California,48,5571,81648,0.6807286673058485
481101,Census Tract 4811.01; Los Angeles County; California,48,4076,77026,0.7537796976241901
481102,Census Tract 4811.02; Los Angeles County; California,48,3707,71141,0.9056748466257668
481103,Census Tract 4811.03; Los Angeles County; California,48,5224,72083,0.4047217537942664
481201,Census Tract 4812.01; Los Angeles County; California,48,4218,92111,0.5344036697247706
481203,Census Tract 4812.03; Los Angeles County; California,48,6170,77108,0.5596816976127321
481300,Census Tract 4813; Los Angeles County; California,48,3338,81563,0.3817762399077278
481401,Census Tract 4814.01; Los Angeles County; California,48,5198,81761,0.5869297163995068
481403,Census Tract 4814.03; Los Angeles County; California,48,3316,75548,0.4572405929304447
481404,Census Tract 4814.04; Los Angeles County; California,48,3933,80962,0.4393939393939394
481500,Census Tract 4815; Los Angeles County; California,48,4159,72596,0.3525935653315824
481603,Census Tract 4816.03; Los Angeles County; California,48,3450,79884,0.5218487394957984
481604,Census Tract 4816.04; Los Angeles County; California,48,3980,83958,0.6004335260115607
481605,Census Tract 4816.05; Los Angeles County; California,48,2806,96333,0.6104417670682731
481606,Census Tract 4816.06; Los Angeles County; California,48,5003,66280,0.7758308157099698
481711,Census Tract 4817.11; Los Angeles County; California,48,4609,54688,0.7749266862170088
481712,Census Tract 4817.12; Los Angeles County; California,48,5177,46094,0.718566392479436
481713,Census Tract 4817.13; Los Angeles County; California,48,2876,72443,0.6430738119312437
481714,Census Tract 4817.14; Los Angeles County; California,48,2742,44821,0.723535457348407
481800,Census Tract 4818; Los Angeles County; California,48,2307,101250,0.168646080760095
481901,Census Tract 4819.01; Los Angeles County; California,48,5652,96881,0.3275520317145688
481902,Census Tract 4819.02; Los Angeles County; California,48,3255,74608,0.4445422535211267
482001,Census Tract 4820.01; Los Angeles County; California,48,2676,121736,0.1358411703239289
482002,Census Tract 4820.02; Los Angeles County; California,48,7210,94748,0.4233633869070952
482101,Census Tract 4821.01; Los Angeles County; California,48,4373,85469,0.4758064516129032
482102,Census Tract 4821.02; Los Angeles County; California,48,3188,106321,0.2091324200913242
482201,Census Tract 4822.01; Los Angeles County; California,48,3922,56193,0.5455218356772761
482202,Census Tract 4822.02; Los Angeles County; California,48,5022,56930,0.7457831325301205
482301,Census Tract 4823.01; Los Angeles County; California,48,5176,78472,0.5224358974358975
482303,Census Tract 4823.03; Los Angeles County; California,48,5075,65742,0.6420901932712957
482304,Census Tract 4823.04; Los Angeles County; California,48,2842,58099,0.7825503355704698
482401,Census Tract 4824.01; Los Angeles County; California,48,3600,63750,0.6291126620139581
482403,Census Tract 4824.03; Los Angeles County; California,48,3172,47610,0.6989853438556933
482404,Census Tract 4824.04; Los Angeles County; California,48,3428,64828,0.2364532019704433
482502,Census Tract 4825.02; Los Angeles County; California,48,3519,65272,0.5764139590854392
482503,Census Tract 4825.03; Los Angeles County; California,48,3808,67268,0.5333998005982054
482521,Census Tract 4825.21; Los Angeles County; California,48,5279,75464,0.2664816099930603
482522,Census Tract 4825.22; Los Angeles County; California,48,4404,87775,0.340192926045016
482600,Census Tract 4826; Los Angeles County; California,48,6377,102283,0.3404059040590406
482701,Census Tract 4827.01; Los Angeles County; California,48,3807,77628,0.4458456973293768
482702,Census Tract 4827.02; Los Angeles County; California,48,2462,83594,0.2925714285714286
482801,Census Tract 4828.01; Los Angeles County; California,48,4069,95556,0.3120063191153238
500100,Census Tract 5001; Los Angeles County; California,50,3601,197250,0.0661157024793388
500202,Census Tract 5002.02; Los Angeles County; California,50,4827,125341,0.1174473862864901
500203,Census Tract 5002.03; Los Angeles County; California,50,4178,128224,0.0819277108433735
500204,Census Tract 5002.04; Los Angeles County; California,50,2256,171029,0.1375545851528384
500300,Census Tract 5003; Los Angeles County; California,50,2870,135625,0.0934744268077601
500402,Census Tract 5004.02; Los Angeles County; California,50,4766,69563,0.4995857497928749
500403,Census Tract 5004.03; Los Angeles County; California,50,3497,90625,0.0602739726027397
500404,Census Tract 5004.04; Los Angeles County; California,50,4173,84618,0.209205020920502
500500,Census Tract 5005; Los Angeles County; California,50,2891,75469,0.2665066026410564
500600,Census Tract 5006; Los Angeles County; California,50,5286,75639,0.3032855939342881
500700,Census Tract 5007; Los Angeles County; California,50,7177,85625,0.2292923752057049
500800,Census Tract 5008; Los Angeles County; California,50,5149,107798,0.2581395348837209
500900,Census Tract 5009; Los Angeles County; California,50,5625,50469,0.5544444444444444
501001,Census Tract 5010.01; Los Angeles County; California,50,3110,95600,0.3342318059299191
501002,Census Tract 5010.02; Los Angeles County; California,50,4469,102500,0.1829819277108433
501200,Census Tract 5012; Los Angeles County; California,50,5134,98015,0.3726962457337884
501301,Census Tract 5013.01; Los Angeles County; California,50,3067,81488,0.2667893284268629
501302,Census Tract 5013.02; Los Angeles County; California,50,4425,96941,0.4705882352941176
501400,Census Tract 5014; Los Angeles County; California,50,3093,64444,0.6756521739130434
501501,Census Tract 5015.01; Los Angeles County; California,50,2022,120679,0.2237330037082818
501503,Census Tract 5015.03; Los Angeles County; California,50,5517,77480,0.7792137856758212
501504,Census Tract 5015.04; Los Angeles County; California,50,3395,44038,0.8734610123119015
501600,Census Tract 5016; Los Angeles County; California,50,7041,109583,0.3735866123925825
501700,Census Tract 5017; Los Angeles County; California,50,3895,112679,0.3549124143183549
501802,Census Tract 5018.02; Los Angeles County; California,50,3360,86458,0.454251012145749
501803,Census Tract 5018.03; Los Angeles County; California,50,4970,58532,0.8533807829181494
501804,Census Tract 5018.04; Los Angeles County; California,50,2266,53092,0.8219749652294854
501900,Census Tract 5019; Los Angeles County; California,50,4321,94107,0.1907294832826747
502003,Census Tract 5020.03; Los Angeles County; California,50,2633,74722,0.452112676056338
502004,Census Tract 5020.04; Los Angeles County; California,50,4061,70625,0.4002111932418162
502005,Census Tract 5020.05; Los Angeles County; California,50,4480,82452,0.3529411764705882
502100,Census Tract 5021; Los Angeles County; California,50,4956,85333,0.2609727164887307
502200,Census Tract 5022; Los Angeles County; California,50,6994,103650,0.3617463617463617
502303,Census Tract 5023.03; Los Angeles County; California,50,8377,63775,0.3321299638989169
502401,Census Tract 5024.01; Los Angeles County; California,50,5136,81202,0.350375939849624
502402,Census Tract 5024.02; Los Angeles County; California,50,3494,88598,0.1010416666666666
502500,Census Tract 5025; Los Angeles County; California,50,4096,74484,0.4016319129646419
502602,Census Tract 5026.02; Los Angeles County; California,50,4178,64563,0.5791567223548131
502603,Census Tract 5026.03; Los Angeles County; California,50,3259,111354,0.1539456662354463
502604,Census Tract 5026.04; Los Angeles County; California,50,3907,105139,0.0870736086175942
502700,Census Tract 5027; Los Angeles County; California,50,7269,89079,0.2963147410358566
502801,Census Tract 5028.01; Los Angeles County; California,50,6452,97750,0.1179429849077697
502901,Census Tract 5029.01; Los Angeles County; California,50,5821,111149,0.1798975672215108
503000,Census Tract 5030; Los Angeles County; California,50,5836,94292,0.4807831762146483
503103,Census Tract 5031.03; Los Angeles County; California,50,5646,104474,0.2915993537964458
503104,Census Tract 5031.04; Los Angeles County; California,50,2493,79564,0.2930780559646539
